at,userName,response,score,label
2023-07-10 14:33:19,Hanifah Mukaromah,Sekarang mah lama pengiriman di tokped saya pesan dari tgl 7 Juli baru samape tgl 10 padahal di estimasi tiba tgl 9 Juli sekarang gratis ongkir nya pake anteraja ampun lelet banget barang tidak bergerak2 padahal Bandung ke Bandung memakan waktu 3 hari 🤦 sudah gitu mahal lagi memang pas co ngak ribet kaya toko Oren tapi kualitasnya kurir nya harus di seleksi lagi,1,Negatif
2023-07-10 14:23:50,gundez shiis,"Tahun 2020 aku kasih star 5, sekarang 2023 aku kasih star 1 sudah cukup. Karena merasa ngak recomended, banyak biaya dibebankan pembeli, voucer diskon ngak bisa digabung, kadang pengiriman lama mendek di transit (pengiriman dalam satu kota saja sampai 4 hari), jeleknya Tokped kerja sama dengan Gojek dimana sistemnya sama pakai biaya layanan, biaya jasa, apalah. Taeklaahhh....",1,Negatif
2023-07-10 10:38:13,Agus Sulaiman,"Beberapa hari ini proses pickup dan pengiriman amat sangat tdk profesional. 3 hari lebih status paketan saya masih diproses terus statusnya belum juga di pickup, setelah di pickup paketnya dibawa muter muter atau nginep berlama lama ditempat transit 😡 . Kalo tau kayak gini kinerjanya mending saya beli di toko aplikasi yg lain bukan di toko Tokopedia 😞",1,Negatif
2023-07-10 10:06:39,hadi sahroni,"Tolong fitur COD nya di tingkatkan lagi, belanja COD harus di atas Rp.20,000 itu terlalu mahal, kami di sini ingin belanja di bawah Rp.20,000 tapi bisa memakai fitur COD.",3,Netral
2023-07-10 09:30:14,Ben Pras,"belanja hemat... tidak harus cash, tp hrs hati2 dan teliti supaya tdk terjebak dng barang yg tdk dimaksudkan...",5,Positif
2023-07-10 08:07:09,Abad Krisna,"Kalau Ngasih Promo Yang Niat Ya!!! Sudah terlanjut transfer ternyata promonya tidak bisa dibeli kan jadi rugi, kemudian pas chekout harus konfirmasi dulu itu kan membutuhkan waktu yang lama tolong diperbaiki sistemnya biar pengguna yang lain dapat kenyamanan saat berbelanja onlinenya",1,Negatif
2023-07-10 06:39:33,Nisrin Humaida Annur,Promo pengguna baru sekarang tidak bisa pakai pembayaran COD. Biaya penanganan sangat mahal. Pelit promo.,1,Negatif
2023-07-10 05:29:15,Nurul Farida,"Banyak promo ditampilkan tapi tidak bisa dipakai, CS nya juga tidak fast respon ketika ada kendala",1,Negatif
2023-07-10 05:28:10,Handi Yahya,"Tahun lalu pakai toped sangat menyenangkan bahkan seminggu bisa 3-4x paket datang ke rumah tpi setelah update terus menerus yg tadinya gratis ongkir luar kota minimun 50rb sekarang jadi 100rb,yg dulu tdk ada biaya ini & itu skarang ada,yg dulu kode voucher atau cashback bsa di gabung sekarang tidak bisa waaaahhhhh pokoknya kacau sekali tokped sekarang, dan itu membuat saya beralih belanja ke toko sbelah yg mnurut sya lbh murah skarang Pdahal sebelumnya kbutuhan toko sya banyak ambil di tokped👎",1,Negatif
2023-07-09 22:42:50,Aria Setiawan,"Tolong Dong Dikasih Layanan Video Seperti Tiktok Atau Shopee yang sudah lengkap Untuk layanan Videonya dan untuk afiliate biar ada keranjangnya,kalau tiktok divideo ada keranjang kuningnya,kalau Shopee ada keranjang orennya,nah kalo tokopedia masih tertinggal nih belum ada layanannya",3,Netral
2023-07-09 22:33:56,Mas jae,Aplikasi tokopedka sekarang banyak banget potongan..gak lagi2 deh belanja di sini..pindah lah ke lazadut,1,Negatif
2023-07-09 22:06:38,Ratno Renaldi,"saya kasih bintang (1 🌟) sudah lebih dari cukup Tokopedia semakin kesini semakin parah,. Bentar-bentar update,. udah gitu lelet lemot Lg.. tetap saja masih banyak bugg, kenapa gak tutup permanen aja Tokopedia,. saran saya gak usah belanja disini percuma. Enakan belanja di toko sebelah banyak promo & discon dll,.",1,Negatif
2023-07-09 21:35:38,Hermawan,"Makin sini makin nggak tertarik belanja di tokopedia. Udah macem2 aja nih tokped, ada biaya layanan Rp. 1000 ada biaya jasa aplikasi Rp. 2000 padahal dulu nggak ada. Udah lah nggak usah belanja lagi di tokopedia terlalu mencekik dgn biaya ini itu. Mending sy hapus aja sekalian aplikasinya",1,Negatif
2023-07-09 20:36:10,Good Bye,"Kamera unboxing selalu terkendala, mudahkan para pelanggan yg di kecewakan seller, dan tindak tegas seller yg nakal yg mengirim barang tidak sesuai pesanan, agar buyer tidak kapok belanja",5,Positif
2023-07-09 16:34:08,Cover indah,"Gak ada tanggung jawab nya seller atau aplikasi nya sendiri berkali-kali masalah mulu pesanan dll, bayar kirim buat same day 3 jam ,tapi dikirim nya besok, mengecewakan",1,Negatif
2023-07-09 16:32:46,Amirsus,"Saya kecewa berat, kenapa saat memilih promo voucher, akun saya diinfokan melanggar syarat dan ketentuan. Padahal sebelumnya tidak ada masalah sama sekali, sudah puluhan kali belanja gak ada masalah. Semenjak dibilang melanggar, hingga saat ini saya tidak pernah lagi belanja di tokopedia. Tolong tunjukkan pelanggarannya dimana? Jadi pembeli tahu letak kesalahannya, pesan melalui email atau via lainnya",3,Netral
2023-07-09 16:12:02,Rio Herman,Cashback tidak masuk. Kenapa transaksi tidak di batalkan dan kenapa sewaktu memakai kupon sengaja di biarkan bisa dam muncul. Apa hanya sekedar mengambil biaya admin saja kah?,1,Negatif
2023-07-09 14:13:07,Dewi Safitri,"Skrg aplikasi tokopedia lelet, eror. Mau kasih ulasan aja muter2 aja kayak 7 keliling. Padahal aplikasi udh d update.",4,Netral
2023-07-09 12:34:51,urip sri widodo,"Transaksi di terus kan oleh Tokopedia sampe barang sampe tujuan.... Tetapi CASH BACK DI BATALKAN OLEH SISTEM..... ini namanya CURANG, klo memang melanggar sistem harusnya dari awal di batalkan oleh sistem. Jangan di teruskan transaksinya..... ini namanya ambil keuntungan SEPIHAK...",1,Negatif
2023-07-09 09:39:43,Moh Tajuddin Azzam zami,"Apk.nya udah bagus banget, cuma yg paling disayang kan, untuk ekspedisi pengiriman gratis ongkirnya lewat SICEPAT, padahal ekspedisi tersebut sudah tidak relevan buat pengiriman barang.. karena sayang sekali untuk SICEPAT tidak ada evaluasi kecepatan/ketepatan waktu pengiriman sampai sekarang!!",2,Negatif
2023-07-09 02:52:33,ivan ynr,"Semakin aneh, udah di update malah gagal loading layar putih semua..UDAH PAKE WIFI NIHH WOYYY",1,Negatif
2023-07-09 01:07:59,Rangga Armansyah,"Kecewa , paket saya 10 gak sampai². Ketika paket saya sampai ekspedisi nya yang awal nya si cepat menjadi JNE. Dus nya peyot membuat barang nya baret dikit tapi gak masalah, tapi sangat di sayangkan dengan status di apk nya",1,Negatif
2023-07-08 22:09:48,Dimas Fadlurrahman,"Makin gak jelas sekarang, gratis ongkir pun gak jelas gimana, pengiriman pun jadi super lama banget...",1,Negatif
2023-07-08 19:16:38,01 - Adi Kurnia H,"Belanja di tokopedia sudah ga worth it, bisa bisanya ada biaya jasa aplikasi msh ada pula biaya layanan",1,Negatif
2023-07-08 18:28:42,Jamadi 18,"Ini gimana ngatasinya dah pas mau buka ulasan katanya harus download fitur, yaudah di tunggu kan eh katanya ada gangguan di rumah tokped klik coba lagi atau tunggu gitu, yaudah aku unistaladan beberapa minggu ku instal lagi, eh sama aja, tolong perbaiki dong mau belanja kan harus liat ulasan orang lain dulu, itu fitur penting, tolong perbaiki ya Terima kasih nanti aku naikin bintangnya",3,Netral
2023-07-08 18:20:46,Fatika Mustakim,"Aplikasi belakangan ini entah kenapa ya jadi banyak bugs, biaya layanan dinaikkan tapi kualitas aplikasi masih kalah dengan shopee. Sudahlah maps tidak pernah tepat, ditambah sekarang panggilan telepon driver pengantar paket ke penerima tidak bisa terhubung. Sudah 4x saya mengalami gangguan seperti ini, mau ditambah berapa banyak lagi biaya layanan supaya aplikasi bener? Biaya aplikasi, biaya layanan, asuransi, jaminan ready stok yg ga jelas gunanya. Payah ...",1,Negatif
2023-07-08 14:47:29,Pengguna Google,"Aplikasi terpercanya untuk berbelanja secara online,, masukan masih terlalu banyak pelapak"" yg suka menipu (bila diskusi di arahkan ke WA lalu di suruh transaksi via WA) tolong di baned nomer yg masuk lewat diskusi produk dan chat biar tidak ada pembeli yg tertipu dan hapus toko yg bermasalah",5,Positif
2023-07-08 14:37:19,Ellen Jong,"KeBanyakan beaya admin, ongkir sekarang tidak lagi 100% lain dengan dulu. Kalo dibiarkan makek asuransi tambah gak masuk akal harganya",3,Netral
2023-07-08 13:32:44,Ipah Rohaeti,"Tolong sampaikan kepada penjual sepatu yang saya beli kalo dikomplain harus segera dilayani, bukannya tadinya aktif malah jadi tidak aktif, mana sudah di bayar, kalo tidak ada tolong segera kembalikan uangnya. Uang itu jumlahnya tidak sedikit dan berarti bagi saya",1,Negatif
2023-07-08 10:29:55,GHANI STUDIO,Mau tarik uang sendiri dari refund aja di persulit Malah di HOLD dan belum cair Situ sehat gak sih buat aturan sistem Sudah mengadukan di TokopediaCare Tapi tanggapan sangat lambat lambat 🐢,1,Negatif
2023-07-08 10:19:16,Didi Supriadi,Belanja di toko pedia sangat mengecewakan.belanja di daerah jabodetabek aja berasa belanja di luar negeri.mana kaga ada tanggung jawb nya lagi..,1,Negatif
2023-07-08 09:51:27,Agung Dwi purnomo,"sebagai cs saat cekout ada biaya layanan biaya admin, sebagai seller kena pajak yang lumayan, diskon sudah tidak ada, kalo pasang kupon cashback ga dapet gratis ongkir, padahal dlu ga kaya gt bisa di kombinasi juga biaya² nya ga banyak kaya sekarang, gratis ongkir minimal belanja 20rb dlu ada sekarang udh gada minimal selalu 50rb, coba di balikin sistem kaya dlu lg lebih enak sebagai cs dan seller",1,Negatif
2023-07-08 08:11:21,Eddies Khazev,"Payahh lahh sekarang tokped,layanan pembayaran yg sy andalkan di off tanpa ada kepastian dan kejelasan masalah'y,biaya freong jd sm ajj bohong karena ada biaya layanan.tolong lahh di perbaiki,Cs juga gak bisa jd solusi",2,Negatif
2023-07-08 06:08:02,Rochman artig,"Sangat jauh, lebih enak di shoppee atau lazada, tokped mahal banget, dan respon penjual lama banget, pengiriman juga ongkirnya mahal banget, beda 40% dari shoppee dan lazadaa yg lebih murah",1,Negatif
2023-07-07 22:48:43,Mas Joki,bingung sama ni tokpd kalau pencarian barang yg ditongolin harga nya jauh amat sama tetangga sebelah..sebelah harga yg terendh dan normal ..ini mah harga yg tinggi di tunjukin aneh,2,Negatif
2023-07-07 21:34:31,afifa Nahda,"Parahhh, sekarang ongkir nya gak sesuai... minimal belanja 50rb dapat gratis ongkir... tapi nyatanya tidak seperti itu.... payah emang,, banyak potongan... biya aplikasi dan penanganan belum biaya ansuransi paket.. payah",1,Negatif
2023-07-07 21:33:53,Khalifah Yana,"Alhamdulillah Aplikasi Tokopedia itu banyak promonya, ada diskon dan juga gratis ongkir yang menarik untuk para konsumennya, terima kasih",5,Positif
2023-07-07 14:57:30,D . Falend,"Gk ngerti lagi sama ni ijo, lemot bner app nya pdahal hp high spek jaringan juga knceng, tapi pas buka tokped malah lemit, delay gjlas buang"" waktu nunggu loading pembayaran bisa sampe 1jam stengah, gajelas, mending pindah app",1,Negatif
2023-07-07 13:09:28,Salatiga_Sandi Septiawan,"Ini kok pengiriman sangat lama, transit sampai ber hari-hari Biaya nambah buat penanganan, tapi kualitas service nya semakin jelek Agak nyesel beli barang di tokped",1,Negatif
2023-07-07 11:56:29,Afriadi Singo,"Jangan belanja lagi di Tokopedia krn klu ada kesalahan sipenjual salah kirim, kita sipembeli harus menanggung ongkir bolak balik. Pihak tokopedia tdk akan membela sipembeli apa pun alasannya. Ongkir bayar mahal tetap juga barang nya lama sampai. Masih banyak appl lain yg lebih bertanggung jawab & care sama pembeli.",1,Negatif
2023-07-07 11:37:01,tri yanto,"Ga tahu lagi dengan Tokopedia itu bagaimana, sebagai pelanggan lama terasa amat sangat kecewa, kupon yang saya dapatkan dibatalkan sepihak yang katanya Tokopedia adanya kesamaan identitas digital, padahal baru sekali ini saya transaksi di bulan ini, selalu saja begitu, rasanya promo yang mereka kasih tidak konsisten, sudah yang kesekiankalinya dibatalkan, bulan² sebelumnya pun sama, hp cuma satu akun pun cuma satu, komplain ke cs juga percuma, mending ga usah sekalian bagi² kupon, bikin kecewa.",1,Negatif
2023-07-07 11:00:41,Andk. Syp,"Kalau gak niat ngasih diskon gausah di kasih diskon sekalian aja njir, udah nunggu lama pas pembayaran malah diskonnya gak bisa di pake, padahal batas waktu diskonnya masih lama",1,Negatif
2023-07-07 10:05:14,Andika Arif Purnomo,"Disaat MP lain berlomba2 banyakin voucher untuk tarik konsumen tapi tokped malah sebaliknya, voucher ga bisa digabung, gabisa ngumpulin cashback an lagi, gratis ongkir sudah minimal nya harus 50rb / 100rb juga ga di cover penuh, ditambah biaya layanan, biaya jasa, wis pokoe njancuk'i.. Pindah oren aja lah",1,Negatif
2023-07-07 06:13:17,Mega Shinta,"Lumayan. Pengiriman terkendali dan tidak ada penjual yang menipu. Tapi diskonan ada yang bohong, tulisan masih ada malah gak bisa dibeli alasan gara2 stok tidak tersedia. Aneh banget. Mungkin gara2 diskon besar alias murah banget daripada harga asli. Jarang ada gratis ongkir. Yah, di aplikasi lain emang rata2 begituan kalau ama pengguna lama. Baik cuma di pengguna baru.",2,Negatif
2023-07-07 06:06:03,Ibnu Samba,Promo bebas ongkir minimal 20rb tiap tgl 25-akhir bulan dan tiap tgl kembar kok udah gak ada? padahal di iklan nya tetep disebutin terus. Sekarang juga ketambahan lagi ada Biaya aplikasi nya tiap beli barang.,3,Netral
2023-07-07 05:23:55,Blue Sky47,Kurir rekomendasi nya sangat lelet. Sy nyesel pake kurir rekomendasi Tokopedia. Paket sy seminggu belum nyampe nyampe pdhal bukan hari raya ato hari libur. Salah kalo Tokopedia bermitra dg ekspedisi yg lemot. Coba pilih pilihlah kedepannya.,3,Netral
2023-07-07 01:49:00,Carlos Naibaho,"Tokopedia sesuka hati nya menuduh orang melakukan pelanggaran, tp tidak ada pembuktian nya saat di tanya kan. Akibat saya sama sekali memakai semua kode promo. Kata nya saya melaku kan pelanggaran M9, tp apa kesalahan nya tidak bisa di jelaskan. Perusahaan apa itu yg se enak nya aja munuduh orang melakukan pelanggaran",1,Negatif
2023-07-06 22:54:56,Ferry Risnawan,"Baru sadar ternyata udah merger sama gopartner ya, maaf ya uninstall aja aplikasi nya tidak ada guna nya, makasih",1,Negatif
2023-07-06 20:49:50,Strach Inc,"1. Bayar lewat Indomaret, dibatalkan Tokopedia tapi biaya Indomaret nya ngga ikut dibalikin. Parah ... 2. Belanja, barangnya kurang, dikomplain sudah dikasih bukti, video unboxing, foto, ato apalah, selang 3 hari kurir datang. Mau nimbang barangnya lagi, gila, penjualnya nggak respon, pembelinya yang dituduh ... 🙉 3. Kapok belanja disini ... Ingatkan saya untuk tidak belanja lagi disini! Malu ma tetangga, dikira ada apaan disamperin kurir malem malem ... 4. Masih saya tunggu min jawaban mu! 🤬",1,Negatif
2023-07-06 20:22:10,Rido Afriadi,Baru daftar dan alhamdulillah sya langsung hpus.. 1. Pemakaian apk ribet..mau bukak liading dulu 2. Sangat lelet 3.seperti koran aja..iklan semua 4. Bnyak bola2 loading mau bukak apa saja,1,Negatif
2023-07-06 20:12:13,JfT Teknik,biaya jasa aplikasi kenapa ngk tercantum di transaksi harus buka invois baru muncul seharusnya terncantum juga didasbord contoh beli barang A seharga 50rb+ongkir metode cod karena yg terncantum hanya 50rb maka bayar 50rb padahal aslinya 52rb+jasa aplikasi karrna jarang ada yg buka invoice maka buyer ngk tau karrna taunya hanya 50 itu bisa buat kesalah pahaman dengan kurir kusus COD,2,Negatif
2023-07-06 18:14:56,Ruslan Iskandar Dinata,"Sangat kecewa terutama untuk pengirimannya, seharusnya disetiap kurir yg antar paket ada nomor tlp sikurir dan foto profilnya, supaya pelanggan tahu dan juga tidak ada ranting dan ulasannya utk jasa pengirimnya...",1,Negatif
2023-07-06 17:53:49,Mr Andre,"Miiin,... Kalau ada toko yg mau gabung di Tokopedia di seleksi dulu sekarang banyak toko yg gak jelas, suda order dan bayar tapi tak kunjung di kirim barang pesanan, akir-akirnya keterangan produk kosong, tapi yg membuat pembeli kesal dari pihak pembeli tak kunjung di batalkan pesananya, padahal produk kosong, jadi pembeli tidak bisa order yg lain ge'gara cuman nungguin censel order dari penjual yg tak responsif. Maka dari pihak tokopedia harus bisa langsung mengenael harusnya karena produk 0",2,Negatif
2023-07-06 14:04:44,Arifin Purwanto,"Pencarian tolong di benerin. Misal saya ketik probaby (sabun cuci botol bayi). Yang keluar malah casing j3 pro, j5 pro, realme 3 pro dll. Udah jelas2 diketik probaby tanpa spasi. Ini malah yg di cari malah ""pro"" nya doang. Alhasil jadi munculin barang yang tidak perlu, ngabisin waktu buat scroll.",1,Negatif
2023-07-06 11:35:06,wahyuniar yunia,"Tokopedia sebenarx bagus sih,cm kadang ongkirx kemahalan padahal satu kota,mana lgi biasanya ada biaya admiin dn aplikas tambah mahal deh ongkrx si orange toko sebelah malah lebih bagus gratis ongkir kalo dlm 1 kota..",2,Negatif
2023-07-06 03:29:17,Bang Jago Aquarium,"Tokopedia Kntl, makin hari makin hancur aplikasimu, apa pulak lg sekarang pembelian ke luar pulau Gratis Ongkirnya sicepat HALU melalui jalur darat. Kami butuh pengiriman cepat dan murah. Kalo gini caranya rugi belanja di sini. Kalo udah mau tumpur bilang, mending tutup aplikasi sekalian ajg...!! Kupastikan makin ga laku aplikasi klen ini.",1,Negatif
2023-07-05 23:02:28,Naru kami,"tolong edit ulasan bisa dirubah, setelah 1 bulan gk bisa ngedit, karena barang tersebut ada sedikit kerusakan dan sitoko tidak mau garansi. mau dirubah ulasan tapi gk bisa, mank sedih 😭",1,Negatif
2023-07-05 22:49:18,SOON OF ZEUS,"Aplikasi yang sangat buruk,tidak bisa menggunakan/top up yang digital yang lainnya,artinya hanya memonopoli produk sendiri,payah!!!!",1,Negatif
2023-07-05 21:34:22,Teu Ayy,Skg sering mumcul iklan tokpedi jadi mengganggu... mengganggu banget ini iklan tokped muncul g pd tempatnya. Lagi serius buka kerjaan muncul iklan.. ngeselin!!! Sebelumnya ga keq gini!!!! Tokped hilang kini muncul dan jadi paling sering shopee...hrsnya diapain ya biar g muncul lg.. SANGAT MENGGANGGU SUMPAH!!!!,1,Negatif
2023-07-05 17:05:42,Tresna Shendi,"Susah banget mau pembayaran doang malah balik lagi ke keranjang terusan, udah update install ulang masih aja susah.",2,Negatif
2023-07-05 16:57:41,Teguhsutrisno Teguh,Sekarang males belanja d toped banyak pajak nya jasa layanan si biasa umum tapi sekarang makek aplikasinya harus bayar 2000 1 x transaksi ..ya kalau bisa g usah bayar karena si aplikasi inikan penyedia jasa membantu penjual atau pun pembeli jutaan orang..udah dapat hasil dari ongkir dll.. buat orang beruang si g PP 2000 tapi bagi kami v2000xbanyak jadi memberatkan .... katanya gratis ongkir tapi kena pajak juga..,3,Netral
