at,userName,content,score,Label
2023-07-17 06:33:00,Surya Adhiguna H,"Cara login nya ribet, udh msuk mlui email / no hp, minta kode tp kode nya gk pernah masuk, berulang2 kirim kode akhirnya terblokir otomatis harus menunggu 2 jam, dan waktu konfirmasi terlalu cepat hanya 30 detik, saran sy tambahkan waktu konfirmasi sampai 90 detik",3,Positif
2023-07-17 05:53:07,Agung Strife 7,Tokopedia ngapain sistem Lo gak ada cod dan pesanan saya selalu di batalkan oleh sistem kan gw gak bisa belanja jadinya aneh ini sampah berhenti aja lo beroperasi klo waras hapus fitur di batalkan oleh sistem nya biar bisa langsung belanja,1,Negatif
2023-07-17 05:43:05,safira ira,"Udah seneng dapet potongan eh malah di batalin otomatis, harusnya kalo gabisa itu diawal sebelum di checkout.",1,Negatif
2023-07-17 04:41:03,Ayu Irawan,"Makin kesini makin parah,, minta bantuan ke tokped gak ada balesan sama sekali,, komplain Ki pihak seller gak ada balesan sama sekali,, pesanan dari tgl 12 sampe tgl 17 belum di kirim kirim,, komplain ke seller, minta bantuan ke pihak tokped gak ada balesan sama sekali,, se tidak nya klo gak bisa bantu, ada balesan satu kata dua kata juga kita hargai,, lah ini nihil zonk,,, tokped makin buruk pelayanan nya",1,Negatif
2023-07-17 04:36:11,Mentok Duks,"Saya order dibatalkan sistem terus tetapi saldo saya gak bisa di pakai buat apa"" padahal saya transaksi tanpa promo ataupun voucher",1,Negatif
2023-07-17 02:24:19,Dends Eryy,Retur ribet dan penanganan tokopedia jelek sakqli lepas tangan tidak ada tanggung jawab hanya muter2 saja ..Customer service jg cuma muter2 aja tidak ngasih solusi..hilang ongkit returku 360.000 tidak di ganti tokopedia.. kecewa tidak akan lagi deh ke tokopedia tidak rekomen jangan pakai aplikasi ini,1,Negatif
2023-07-17 02:12:43,Wan Dermawan,"Baru kali ini saya gak nyaman belanja,terkendala dipengiriman,pilih kurir anteraja biasanya 4hari sampai,ini dah 10hari belum samapai,sudah 7hari status gak update..tolong kasih ketegasan pada kurirnya,potongan gratis ongkir sebenarnya sama saja,cuma gimic aja..semoga lekas diperbaiki dan jadi lebih baik lagi..terima kasih",2,Netral
2023-07-17 01:16:22,Selalu Setia,"Terima Kasih Shopee, berkat Kamu Dapat Ongkir Gratis. Bisa digabung dengan Promo lain. Beda dengan Aplikasi sebelah, harus Pilih salah satunya.",1,Negatif
2023-07-17 00:59:02,Ai Jubaedah,"belanja ataupun bayar yg lain nya d tokped amat sangat nyaman cepat dan tidak perlu repot"" harus antri ,the besr foreverr tokopedi 😘😘😘",5,Positif
2023-07-17 00:24:57,enryo oktavian,"Saat bayar pakai virtual account dan transaksi dibatalkan penjual, dana masuk sebagai deposit, tapi ketika deposit dipakai untuk transaksi dan pembayaran kurang, maka kita harus menambah kekurangan biaya lebih besar dari pada yang seharusnya",1,Negatif
2023-07-16 23:49:10,Tisna Sulegar,"Jelek banget pake kurir rekomendasi Tokopedia. Pertama di oper oper antara kurir yang berbeda. Kedua biasanya jakarta- Bandung hanya maksimal dua hari, ini 6 hari belum sampai bahkan di perpanjang sampai 10 hari. Ketiga saya udah bayar mahal ongkir 45ribu, tapi ya begitu lah. JELEK BANGET . BAGUSAN SI ORANGE SEKARANG",1,Negatif
2023-07-16 23:22:52,Audra Anggiana Rinjani,"banyak pengembangan pesat dari tokopedia yang keren, sebenarnya saya penasaran dengan keuntungan tokopedia card tapii minimal usia 21 tahun mana skrg masih 20 huhu",4,Positif
2023-07-16 17:46:47,chavez jr,"Waktu awal pembelian sih senang karna promo gratis ongkir,pas pengiriman sampai 10 hari,saya komplain kepenjual diteruskan kepusat resolusi,setelah itu 4 hari lagi waktu investigasi,sampai hari ke 16 saya minta pengembalian dana eh katanya hangus karna saya ambil promo gratis ongkir.al hasil barang gak diterima uang hilang,tolong yg ngerti bisa jelasin",1,Negatif
2023-07-16 15:44:27,Arifin Ridwan,"Ampun kirain kualitas lebih daripada si Oren, ternyata zonk. Katanya pengguna baru ada gratis ongkir, setelah dipakai dan sudah pembayaran malah di cancel sama aplikasi katanya. Dan percuma uangnya ga bisa di refund juga karna cuman 8rb karna minim 10rb buat ditarik, terus buat belanja ga bisa lagi. kapok dah pake si hijau",1,Negatif
2023-07-16 14:57:56,alton harnoko,"Gratis Ongkir katanya tapi tetap harus bayar 2000-5000 buat di pulau jawa, tambah lagi biaya layanan 2000, tambah lagi kalo mau top up go pay 1000 setiap top up. Punya kupon ngga bisa dipakai sama gratis ongkir. BENTAR LAGI TOKOPEDIA BAKAL DITINGGAL PENGGUNANYA, KARENA UDAH MAHAL DIBANDING APLIKASI SEBELAH!!!",1,Negatif
2023-07-16 14:49:46,Tyz Gaming,"Transaksi dana selalu ada potongan, ntah itu pembatalan membeli atau tarik saldo ke rekening, beda sama aplikasi oren setiap transaksi tidak ada potongan. Tarik saldo ke rekening saja sampe 2hari hahaha. Aplikasi oren aja cuma 5menit. Aplikasi busuk !!",1,Negatif
2023-07-16 13:29:56,Ayub Budi Anggara,"Dikasih promo diskon potongan harga, -> di pakai dan sudah di lakukan pembayaran, -> tidak bisa di gunakan dikarenakan kecurangan, memang dana sudah di kembalikan, terus maksudnya apa ngasih promo diskon? Mending gak perlu kalau gak bisa di gunakan",1,Negatif
2023-07-16 13:20:21,Alannisa Nur Khasanah,"Tokopedia yang baik hati, alangkah lebih baiknya sistem diperbaiki lagi mengenai vocer diskon belanja ataupun vocer yg lain, dikarenakan berdasarkan pengalaman saya yang kurang menyenangkan dimana dilakukan pembatalan oleh pihak tokopedia karena ""diduga melanggar"". Ya gimana alamat gak samaa, lha wong saya bukan anak tunggal, saya punya banyak saudara kandung, karena alamat yg sama jadi dibatalin... wuaa sedih si... tpi yauda lah... nanti saya install lgi kalo sistem nya udh diperbaiki. Trims",1,Negatif
2023-07-16 11:23:42,Ita Sachari,"Untuk tokopedia, tlg donk kerjasama pengiriman dgn anteraja di hapus. Cuma krn jasa pengiriman yg selalu lama, pengiriman sy jg terhambat Padahal udah order dr seminggu dgn seller yg sama Sebagai pihak customer jg percuma memberikan saran ke seller utk off jasa pengiriman anter aja hanya IYA saja, jd saya berharap pihak tokopedia mendengarkan masukan dr customer, jgn krn hanya 1 jasa pengiriman bermasalah, customer beralih ke mp yg lain",3,Positif
2023-07-16 10:43:33,Resa Permana,Sebenarnya aplikasi nya bagus .. cuman saya kesel sama seller nya .. saya sudah bayar pesanan .. tapi tidak d konfirmasi pdhl dia selalu aktif .. sangat mengecewakan .. dah lah nanti kalo sudah batal otomatis hapus aja aplikasi ini..mending beli di aplikasi sebelah tidak harus konfirmasi2 ..!! Ribet amat pdhl sudah bayar juga..,1,Negatif
2023-07-16 10:30:47,Lily Susanti,Baru buat akun dan langsung belanja namun transaksi langsung dibatalkan otomatis dari pihak Tokopedia padahal akun sudah verifikasi email berhasil dan pakai nomor yang tidak pernah terdaftar di Tokopedia,1,Negatif
2023-07-16 09:49:51,mas sodik,Kenapa min. kalo mau ngasih ulasan setelah barang selesai.untuk upload foto aja lama sekali. Apalagi video..di upgrade aja min ...........biar lebih sempurna,4,Positif
2023-07-16 08:56:05,Munif Azmi,"Sorry ya beberapa kali saya beli pulsa pakai promo diskon tidak bisa ,dana di kembalikan terus.so pasti mengecewakan sekali.",2,Netral
2023-07-16 03:41:16,Dewi Kusumawati,"Mending belanja di e-commerce lain. Ngasih voucher diskon gak niat, giliran dipakai malah dibatalin sistem. Tiap belanja harus bayar biaya layanan 1k dan biaya jasa aplikasi 2k.",1,Negatif
2023-07-16 03:25:04,Wadis Wadis,Tolong Pihak Tokopedia kalo bisa tiap pihak ke tiga/Ekspedisi di kasih ruang tersendiri. Untuk memberikan poin2 tertentu kepada pihak ekspedisi selaku kurir. Spt contoh memberikan ruang untuk berdiskusi/chat langsung jika ada permasalah dalam pengiriman. Dan memberikan penilaian/rating dan ulasan usai pengiriman itu selesai. Agar menjadi pertimbangan juga kedepan nya bagi para pengguna tokped yg hendak memilih kurir. Saya rasa dgn cara spt ini kinerjanya ekspedisi pasti akan lebih baik.,4,Positif
2023-07-16 01:22:33,heri erwandi,"Sekarang ada biaya jasa aplikasi dan biaya transaksi. Jarang ada cashback, sekalinya dpt kupon coba dipakai belanja dibatalkan sistem katanya melanggar. Ah.. sudahlah...!! Mending gak usah sebar kupon zonk.",1,Negatif
2023-07-16 00:37:30,roni hirawan,"4x saya kasih ulasan saya ke B5, tapi kali ini saya benar"" kecewa dengan kualitas toko anda. Pengiriman sering bermasalah untuk salah satu jasa kurirnya barang stuck berhari"" di tempat sortir sampai melewati batas kiriman tapi saya sbg konsumen yg harus menanggung beban kerugian untuk menunggu lebih lama lagi. Saya heran selevel toko anda tidak becus memilih jasa kurir yg jelas"" merugikan konsumen dan penyelesaiannya juga butuh waktu lebih lama lagi yg makin membuat konsumen lebih rugi.",1,Negatif
2023-07-15 17:45:05,indradityazka channel,Payah banget giliran mau pembayaran lewat gopay lama banget sampai berulang-ulang masih tetap sama Tolong di perbaiki lagi system nya biar kita para driver bangga dengen tokped,1,Negatif
2023-07-15 13:37:21,Puput Pujianto,"Sebenarnya udah bagus. Cuma opsi pembayaran aja kurang banyak. Kayak belum ada pembayaran via dana. Padahal pengguna dana itu lumayan banyak, semoga di beri tambahan opsi lagi untuk pembayaran",3,Positif
2023-07-15 12:36:40,Mando Garlic,"Ini untuk kedua kali nya pengiriman seenak otak nya main di tunda lagi di hari akhir estimasi pengiriman.. keterangan tiba tgl 15 Juli, hari ini dapat keterangan di tunda estimasi smpai 24 Juli... Kacauuuu!!! Aplikasi lain cepat pengiriman..",1,Negatif
2023-07-15 11:52:55,Mif akhuls,"Aplikasi lucu masak mau ganti metode pembayaran lama,harus nunggu beberapa menit,pdhl sinyal bagus apanya yng salahh???",3,Positif
2023-07-15 11:49:57,Mamis Waruwu,"Pelayanan kurang tegas terhadap penjual, pengiriman lama bangat. Barang kosong. Saya minta di cancel malah gak di cancel. Ini salah tokopedia bukan salah penjualan, karna sudah tau estimasi yg ditetapkan malah di ubah² dari tanggal 9 gw pesan dgn estimasi sampai tanggal 11-12 sekarang estimasi tgl 19-20. Pantesan aja sepi pembeli di tokopedia. Pelayanannya tidak benar. Dimana² pelayanan itu yang utama bukan cuannya. Camkan itu!!!",1,Negatif
2023-07-15 08:51:06,Nicky Adi Adrian,"Saya trasaksi sudah 2 kali karena ada promo, ketika sudah di check out, sudah di bayar, selang satu detik lansung dibatalkan oleh Tokopedia dengan alasan trasaksi gagal. Dan untuk refund 2x24 jam ngelawak apa gimana",1,Negatif
2023-07-15 06:58:17,wahyu,"Makin sini bukannya dipermudah malah makin dipersulit, contohnya pas chekout pakai nomor baru dan menggunakan promo malah pesanan dibatalkan oleh sistem dikarenakan ""pesanan tidak memenuhi syarat"" padahal proses pembayaran sudah dilakukan, setidaknya kalo proses nya mau dibatalin karna ""tidak sesuai syarat"" itu dilakuin sebelum proses pembayaran dilakukan, bukan setelah pembayaran, kalo bisa bedaain mana pengguna baru dan yang engga Tolong perbaiki buat kedepan nya",1,Negatif
2023-07-15 03:19:43,Cibai Eza,"Saldo tertahan chat via cs ga di respon. Sudah di jelaskan via telepon masi saja di persulit ini itu. Makin lama makin ribet. order ke cancel tarik saldo di tahan, mulai gajelas",1,Negatif
2023-07-15 03:19:09,kadek Squad,"belibet,,, gue order barang dari tanggal 17 mei sampai 30 mei belum sampai sampai juga,,, perhatikan rekanan exspedisinya,, agar pelayanan lebih baik. Ternyata bintang 1 banyak,, ini ulah rekanan expedisi yang bikin kecewa,,",1,Negatif
2023-07-15 03:18:38,Lourince Suriani,"Tadinya tdk pernah ada masalah belanja dsini. Tapi makin lama makin tidak menyenangkan. Pesanan yg dikirim via si cepat sampai butuh waktu 11 hari.. estimasi diperpanjang dengan semena2. Sdh malas belanja di toped, sudah ongkir mahal lama lagi",1,Negatif
2023-07-15 02:23:06,Lestari Puspita,"Kapok belanja menggunakan platform ini, mau komplain saja membutuhkan waktu yang sangat lama kalau bukan karena saya masih menabung emas di dsini mungkin sudah saya hapus aplikasi nya🙏",5,Positif
2023-07-15 02:09:03,Rochmad Faizin,"Seller dan ekspedisi buruk dalam pelayanan,barang yg dikirim tidak sesuai dng barang di deskripsi,main kirim tanpa konfirm ke pembeli,sudah ajukan retour dan disetujui tp barang tidk di pick up,suruh datang ke kantor ekspedisi untuk kirim manual,lha kalo punya waktu ngapain kita beli di onlen.",1,Negatif
2023-07-15 00:55:38,Widya Nurmalasari,"Utk pembayaran apapun di Tokopedia kenapa ada biaya tambahan ya yaitu biaya layanan,,, jadi males dh klw byr apapun klw ada biaya layanan. Tolong donk min di ilangin biaya tambahan ya",2,Netral
2023-07-14 17:05:01,Bhucek Junior,"Dari dulu saya pake tokped makin kesini makin tidak enak saja , semakin ribet harga semakin mahal di tambah biaya aplikasi dan lainnya , points yg tidak bisa dipakai semua , mungkin saya tidak akan pake tokped lagi beralih ke e-commerce sebelah",1,Negatif
2023-07-14 16:51:52,Tech New,"Tolong Tokopedia untuk kurir rekomendasi leboh selektif, apalagi untuk kurir lionparcel, luar biasa lama pengiriman kurir lion oarcel, harusnya jangan di gunakan lagi kurir seperti itu,",4,Positif
2023-07-14 12:07:24,Gusdek Jerinx,Saya sebagai pengguna baru merasa d tipu... Mau coba2 promo pengguna baru... 2 akun saya gagal pas pake promo...meski gagal pembelian hitungan saya bukan pengguna baru...jadinya gak dapat promo Promo tipu2... 2 x mencoba merasakan belanja d online d batalkan.... Mengecewakan.....,1,Negatif
2023-07-14 11:04:20,Handaru Tengoro Mukti,"Mohon Daftar Transaksi jangan dibatasi 2 tahun saja, setidaknya dapat tersimpan hingga 5 tahun. Beberapa barang untuk klaim garansi membutuhkan invoice. Saya gagal klaim garansi karena invoice fisik sudah pudar, dan invoice tokped sudah hilang. Karena hal ini, saya jadi belanja elektronik di toko oren belakangan ini",2,Netral
2023-07-14 08:39:53,Mohamad Romli Firdaus,"Saya sebagai costumer merasa dirugikan dengan promk yg ditawarkan, niat mau beli barang dapet diskon 30K, pas dicekout dan dibayar malah muncul keterangan di aplikasi dan email PEMBATALAN karena adanya dugaan penipuan dan manipulasi traksaksi, lah, padahal sy cuma mau pakek promo yg ditawarkan, malah disangka PENIPO dan TUKANGKIBOL. SAKIT ATI GUAA... Wess talah, jangan pakek aplikasi ini. FIX 100% HAPUS DARI HAPE.",1,Negatif
2023-07-14 06:10:15,Risky Setiawanto,Kembalikan tokopedia seperti yang dulu. Gratis ongkir sudah terpakai otomatis dan masih bisa pakai voucher Cashback/diskon.,2,Netral
2023-07-14 05:45:21,hijazhi aang,"Mau uninstall aja sekarang kalo udah daftar pake nomer lama harus pake nomer lama nyusahin sdgkan nomer lamanya hilang mna mahal ada biaya layanan, biaya app,biaya tf bank dll banyak banget tambahanya mna cashbaknya cuma 200-500 doank trus kurirnya lama lama.. muter"" jabodetabek kadang nyasar",1,Negatif
2023-07-14 05:29:42,Rizky Khairil,"Pengembalian dana lama sekali pada dari sisi seller udh ok dan gak menerima pesana juga harus otomatis , ketika cs konfirmasi juga tidak sesuai dengan apa yg tertera di aplikasi sumpah kecewa banget sama Tokopedia 😊",1,Negatif
2023-07-14 04:37:42,Refaniza Azizah,"Bintang 1 karena ribet, ada pesanan yang dibatalkan oleh sistem dan uangnya masuk saldo tokped terus harus ditarik dulu saldonya ke rek, jadi ribet dan akhirnya kepotong banyak biayanya. Ga kembali spt semula",1,Negatif
2023-07-14 01:47:19,Syamil,"saya cuma mau komplain, sudah 3bulan ini saya sering pesan barang di tokped dengan gratis ongkir menggunakan sicepat ke daerah Jagakarsa kahfi. dan seringkali barang saya sangat terlambat melibihi waktu estimasi sampai. berbeda dengan ketika saya mengirim ke daerah depok menggunakan gratis ongkir sicepat disana tepat waktu sebagaimana seharusnya. oleh karena itu saya harap agar pihak sicepat Jagakarsa kahfi memperbaiki kualitas pelayanannya agar tidak terjadi lagi hal2 seperti paket gasampe2 dll",3,Positif
2023-07-13 09:36:10,I eR (The Doctor Ulin),"Rata - rata hari pengiriman oleh kurir jadi lambat, adanya paket langganan bukan memperbaiki layanan tetapi hanya memperlambat layanan yg tidak berlangganan.",3,Positif
2023-07-13 09:11:18,Muhammad Amien,"Kenapa semakin kesini semakin buruk ya apalagi system perjalanan antar barangnya tidak detail tidak sprti toko sebelah dengan detail siapa yang bawa kurirnya dan sampai mana barang tersebut klw ini diem di tempat aja sytmnya apa orgnya yg eror ,pengirimannya lama selalu di tunda""",1,Negatif
2023-07-13 09:06:24,Aldi Saputra,"Walaupun langganan plus, tapi kurir rekomendasi nya sangat gk rekomended dioper sana sini delaynya lama, jadi gk ada alasan buat lanjut langganan plus, mending bayar pilih kurir sendiri...",2,Netral
2023-07-13 08:07:19,Farhan Mahadi,"ribet untuk mengembalikan akun, dan sangat ribet dalam pembuatan akun yang mana mengharuskan foto diri bersama ktp.",1,Negatif
2023-07-13 04:33:34,Roni Chasman,"Makin kesini makin kesana,, lama² udah kayak perampok,, diskon pun di hilangkan,,ingin melakukakn pembayaran pbb eror,, di coba berkali² sampe alhirnya diskonnya hilang,, tapi d aplikasi lain tidak seperti dsni",1,Negatif
2023-07-13 03:51:27,Alien Bumi,"Dear Tokopedia, Tolong Revisi prosedur Kurir GTL anda sendiri, Pada aplikasi pesanan saya sudah sampai kemaren malam dengan foto yang hanya Bertuliskan GTL, Kenyataannya Pesanan haru sampe siang ini, Saya harap anda Jangan memberikan data palsu hanya karena anda ingin menutupi keterlambatan pengiriman diluar estimasi. Sekian Makasih 🙏🏻",3,Positif
2023-07-13 03:45:37,Wardani Parakan,Kenapa sih mau cek pembayaran leletnya minta ampun...padahal udah logout...masuk lagi....chache udah di bersihin...masih juga lelet banget mau aktifitas pembayaran...tolong di perbaiki layanannya,2,Netral
2023-07-13 00:49:30,candra frans,"Bintangnya diturunkan Jadi 2 Karena banyak biaya tambahannya gratis ongkir 20rb nya hanya sekota aja, terus dikasih voucher tagihan kalau digunakan selalu saja gagal udah 2X lebih nih, jadinya sama aja deh .mending gak usah kasih voucher aja deh........",2,Netral
